feedback_id,ride_id,customer_id,rating,feedback_category,feedback_text,created_at
5159,21046,2726,5,route,Perfect experience from start to finish.,2025-07-08 21:30:59.652439
5160,21049,1621,5,route,Clean car and smooth ride. Will use again!,2025-07-08 22:17:31.672858
5161,21051,2294,4,other,"Good overall, but took a longer route.",2025-07-09 10:54:49.335222
5162,21060,899,4,other,Driver was okay but not very talkative.,2025-07-08 21:33:35.445276
5163,21061,1399,4,pricing,"Good overall, but took a longer route.",2025-07-08 02:17:48.937487
5164,21073,3371,4,vehicle,Perfect experience from start to finish.,2025-07-09 04:07:56.831545
5165,21087,2596,5,vehicle,Perfect experience from start to finish.,2025-07-08 21:04:25.980054
5166,21088,4761,5,driver,Clean car and smooth ride. Will use again!,2025-07-09 05:36:52.937976
5167,21094,4029,4,vehicle,"Good overall, but took a longer route.",2025-07-09 00:46:27.089502
5168,21104,4201,4,other,Driver was okay but not very talkative.,2025-07-08 20:47:43.155148
5169,21105,4972,4,route,"Good overall, but took a longer route.",2025-07-09 08:12:10.759305
5170,21111,2958,5,route,Clean car and smooth ride. Will use again!,2025-07-08 20:37:26.350216
5171,21113,17,5,route,Perfect experience from start to finish.,2025-07-08 18:35:31.761538
5172,21115,907,4,driver,Driver was okay but not very talkative.,2025-07-08 22:38:32.794323
5173,21116,2429,4,route,Perfect experience from start to finish.,2025-07-09 04:28:13.068190
5174,21120,4915,4,vehicle,Driver was okay but not very talkative.,2025-07-09 00:07:54.703988
5175,21134,3573,4,vehicle,Decent ride but car smelled like smoke.,2025-07-08 05:14:48.621131
5176,21136,1288,4,driver,"Good overall, but took a longer route.",2025-07-08 23:37:51.506520
5177,21137,4744,6,route,Excellent service! Driver was very professional.,2025-07-08 08:50:36.494776
5178,21140,2889,4,other,Driver was okay but not very talkative.,2025-07-08 20:36:09.733262
5179,21141,2829,5,other,Excellent service! Driver was very professional.,2025-07-08 14:15:50.308441
5180,21143,3310,5,other,Excellent service! Driver was very professional.,2025-07-08 22:54:06.854186
5181,21154,2193,5,pricing,Excellent service! Driver was very professional.,2025-07-09 01:53:47.690810
5182,21156,817,4,route,Clean car and smooth ride. Will use again!,2025-07-09 18:12:40.356646
5183,21157,4493,6,route,Perfect experience from start to finish.,2025-07-09 14:36:55.683346
5184,21159,4729,5,other,Excellent service! Driver was very professional.,2025-07-09 15:07:17.508385
5185,21164,4294,5,other,Clean car and smooth ride. Will use again!,2025-07-09 02:32:26.313614
5186,21167,1561,3,other,Car was dirty and uncomfortable.,2025-07-09 08:37:45.327647
5187,21170,122,5,pricing,Clean car and smooth ride. Will use again!,2025-07-09 15:52:29.953259
5188,21173,2270,4,vehicle,Driver was okay but not very talkative.,2025-07-09 01:08:42.909232
5189,21176,3115,5,route,Perfect experience from start to finish.,2025-07-08 19:32:29.336713
5190,21181,4510,5,pricing,Perfect experience from start to finish.,2025-07-08 05:30:34.490249
5191,21189,2212,4,route,Decent ride but car smelled like smoke.,2025-07-08 21:14:48.535864
5192,21190,4022,4,vehicle,Decent ride but car smelled like smoke.,2025-07-09 02:11:29.001038
5193,21192,1544,4,other,Decent ride but car smelled like smoke.,2025-07-09 09:49:11.514881
5194,21194,3815,4,route,"Good overall, but took a longer route.",2025-07-10 18:43:30.326997
5195,21196,3812,4,vehicle,"Good overall, but took a longer route.",2025-07-09 15:29:14.431402
5196,21203,4571,4,other,"Good overall, but took a longer route.",2025-07-09 18:33:13.043619
5197,21210,3882,4,vehicle,Driver was okay but not very talkative.,2025-07-09 12:14:31.810855
5198,21224,1056,4,other,"Good overall, but took a longer route.",2025-07-10 12:09:31.154896
5199,21227,1728,5,other,Perfect experience from start to finish.,2025-07-10 04:26:51.206940
5200,21229,4627,4,vehicle,Decent ride but car smelled like smoke.,2025-07-10 05:26:28.767914
5201,21230,4830,3,driver,Car was dirty and uncomfortable.,2025-07-10 04:53:28.246115
5202,21233,3697,5,other,Clean car and smooth ride. Will use again!,2025-07-09 21:02:43.589313
5203,21234,3993,5,route,Perfect experience from start to finish.,2025-07-10 04:50:13.579191
5204,21237,928,3,other,Overcharged for the distance traveled.,2025-07-09 15:41:26.644250
5205,21245,127,5,other,Excellent service! Driver was very professional.,2025-07-10 01:24:24.577909
5206,21265,4870,4,driver,Decent ride but car smelled like smoke.,2025-07-10 18:45:20.673550
5207,21271,3258,4,other,Driver was okay but not very talkative.,2025-07-10 00:04:40.352144
5208,21280,2356,4,driver,Decent ride but car smelled like smoke.,2025-07-10 18:26:35.445876
5209,21290,920,4,driver,"Good overall, but took a longer route.",2025-07-09 12:50:19.873140
5210,21297,530,4,pricing,"Good overall, but took a longer route.",2025-07-10 03:45:41.610308
5211,21300,147,5,driver,Perfect experience from start to finish.,2025-07-09 13:02:17.269595
5212,21305,848,4,route,Decent ride but car smelled like smoke.,2025-07-09 09:47:00.552415
5213,21311,916,4,vehicle,Decent ride but car smelled like smoke.,2025-07-09 09:35:51.335148
5214,21316,4207,5,vehicle,Clean car and smooth ride. Will use again!,2025-07-10 07:55:05.876714
5215,21320,3425,4,pricing,Clean car and smooth ride. Will use again!,2025-07-09 14:49:27.681352
5216,21324,3118,5,route,Perfect experience from start to finish.,2025-07-09 09:37:18.103085
5217,21325,429,5,driver,Perfect experience from start to finish.,2025-07-09 20:03:14.184657
5218,21343,1991,5,other,Clean car and smooth ride. Will use again!,2025-07-09 22:32:33.473921
5219,21344,1113,4,driver,Decent ride but car smelled like smoke.,2025-07-09 19:39:42.308811
5220,21346,364,5,other,Excellent service! Driver was very professional.,2025-07-10 00:10:12.354169
5221,21354,2697,4,route,"Good overall, but took a longer route.",2025-07-10 02:59:13.976881
5222,21365,595,4,route,Clean car and smooth ride. Will use again!,2025-07-10 01:53:54.662614
5223,21367,1693,3,route,Overcharged for the distance traveled.,2025-07-09 23:39:18.615866
5224,21368,2483,4,pricing,Driver was okay but not very talkative.,2025-07-10 00:16:29.986606
5225,21374,1717,4,vehicle,"Good overall, but took a longer route.",2025-07-09 23:45:44.784131
5226,21383,2019,6,vehicle,Clean car and smooth ride. Will use again!,2025-07-09 18:00:51.269503
5227,21386,3723,5,driver,Clean car and smooth ride. Will use again!,2025-07-09 13:57:40.358905
5228,21391,4294,6,vehicle,Excellent service! Driver was very professional.,2025-07-10 03:52:50.617023
5229,21392,1529,4,route,Decent ride but car smelled like smoke.,2025-07-10 09:13:42.955456
5230,21400,245,4,vehicle,Driver was okay but not very talkative.,2025-07-10 04:36:57.228214
5231,21402,4562,4,pricing,Decent ride but car smelled like smoke.,2025-07-10 10:34:38.430453
5232,21409,3435,3,vehicle,Overcharged for the distance traveled.,2025-07-09 23:24:07.689232
5233,21413,4831,4,vehicle,Driver was okay but not very talkative.,2025-07-09 21:29:38.414596
5234,21414,353,5,driver,Clean car and smooth ride. Will use again!,2025-07-09 12:37:32.099674
5235,21422,2992,3,driver,Overcharged for the distance traveled.,2025-07-10 00:05:05.709716
5236,21425,2455,4,other,"Good overall, but took a longer route.",2025-07-10 17:50:12.320388
5237,21435,2633,5,vehicle,Perfect experience from start to finish.,2025-07-11 08:07:51.475429
5238,21439,2364,3,vehicle,Car was dirty and uncomfortable.,2025-07-11 15:43:56.940705
5239,21440,1188,3,route,Overcharged for the distance traveled.,2025-07-10 17:52:18.298000
5240,21447,395,4,route,"Good overall, but took a longer route.",2025-07-11 05:26:07.109022
5241,21450,3384,4,other,Driver was okay but not very talkative.,2025-07-11 04:17:49.880018
5242,21452,4831,4,vehicle,Perfect experience from start to finish.,2025-07-10 14:17:13.260476
5243,21455,682,5,other,Excellent service! Driver was very professional.,2025-07-10 21:25:04.028409
5244,21457,2938,4,driver,Driver was okay but not very talkative.,2025-07-10 08:20:35.620124
5245,21461,791,5,vehicle,Perfect experience from start to finish.,2025-07-11 17:53:37.909318
5246,21462,1476,4,pricing,Decent ride but car smelled like smoke.,2025-07-11 05:15:02.426633
5247,21466,336,4,other,"Good overall, but took a longer route.",2025-07-10 17:43:05.912503
5248,21467,4884,3,route,Car was dirty and uncomfortable.,2025-07-11 09:39:32.450979
5249,21469,380,4,other,Decent ride but car smelled like smoke.,2025-07-11 02:11:48.405751
5250,21471,4397,3,other,Car was dirty and uncomfortable.,2025-07-11 06:18:44.409876
5251,21474,622,4,driver,Excellent service! Driver was very professional.,2025-07-10 19:01:49.424829
5252,21495,1269,5,other,Excellent service! Driver was very professional.,2025-07-11 03:22:02.663013
5253,21507,3451,3,pricing,Car was dirty and uncomfortable.,2025-07-10 21:52:23.047848
5254,21508,3017,4,other,Decent ride but car smelled like smoke.,2025-07-11 00:44:23.178882
5255,21514,909,4,route,Driver was okay but not very talkative.,2025-07-11 19:01:51.746083
5256,21526,1535,4,driver,Decent ride but car smelled like smoke.,2025-07-10 21:23:36.688134
5257,21532,2643,3,pricing,Car was dirty and uncomfortable.,2025-07-10 14:17:25.279686
5258,21533,2807,4,route,"Good overall, but took a longer route.",2025-07-10 04:54:53.577575
5259,21534,4174,4,vehicle,"Good overall, but took a longer route.",2025-07-10 15:29:27.368339
5260,21535,4881,5,route,Perfect experience from start to finish.,2025-07-10 14:34:25.413167
5261,21536,2057,4,vehicle,"Good overall, but took a longer route.",2025-07-11 05:07:38.497814
5262,21538,1759,4,driver,Driver was okay but not very talkative.,2025-07-11 01:23:15.667277
5263,21540,1853,4,driver,Decent ride but car smelled like smoke.,2025-07-11 05:46:16.341094
5264,21542,3518,4,driver,Driver was okay but not very talkative.,2025-07-10 20:24:11.776460
5265,21558,3693,5,other,Perfect experience from start to finish.,2025-07-11 09:49:23.736780
5266,21562,1558,4,pricing,Decent ride but car smelled like smoke.,2025-07-10 18:36:38.258430
5267,21563,4826,5,route,Clean car and smooth ride. Will use again!,2025-07-11 01:09:20.176836
5268,21565,2689,4,route,"Good overall, but took a longer route.",2025-07-10 23:52:54.536093
5269,21568,682,4,driver,Decent ride but car smelled like smoke.,2025-07-10 20:27:56.878577
5270,21570,2251,4,route,"Good overall, but took a longer route.",2025-07-11 12:55:44.027217
5271,21572,1123,4,driver,Decent ride but car smelled like smoke.,2025-07-10 23:43:41.949279
5272,21574,690,5,other,Excellent service! Driver was very professional.,2025-07-11 04:59:52.433154
5273,21576,3815,4,driver,Driver was okay but not very talkative.,2025-07-11 01:49:48.847402
5274,21578,406,5,other,Clean car and smooth ride. Will use again!,2025-07-10 08:37:22.857174
5275,21579,3126,4,other,"Good overall, but took a longer route.",2025-07-11 02:51:59.959233
5276,21589,3993,4,route,Decent ride but car smelled like smoke.,2025-07-10 23:19:03.050853
5277,21591,4257,5,route,Excellent service! Driver was very professional.,2025-07-11 01:39:29.037811
5278,21592,3706,4,vehicle,Decent ride but car smelled like smoke.,2025-07-10 23:37:01.845313
5279,21594,1754,4,driver,Excellent service! Driver was very professional.,2025-07-10 09:35:41.276522
5280,21596,1971,4,vehicle,Decent ride but car smelled like smoke.,2025-07-10 16:50:42.598261
5281,21598,4194,4,other,Driver was okay but not very talkative.,2025-07-11 01:50:01.185749
5282,21604,2580,4,vehicle,"Good overall, but took a longer route.",2025-07-10 16:56:23.783140
5283,21606,1754,5,vehicle,Perfect experience from start to finish.,2025-07-10 13:12:41.513098
5284,21610,4689,4,vehicle,Driver was okay but not very talkative.,2025-07-11 04:59:19.331856
5285,21611,1364,5,other,Excellent service! Driver was very professional.,2025-07-11 06:43:49.457016
5286,21612,4356,5,pricing,Excellent service! Driver was very professional.,2025-07-11 02:11:44.238711
5287,21626,364,4,pricing,Decent ride but car smelled like smoke.,2025-07-11 16:24:04.267894
5288,21629,3567,5,pricing,Clean car and smooth ride. Will use again!,2025-07-10 09:51:39.225370
5289,21635,2860,4,other,Excellent service! Driver was very professional.,2025-07-11 12:50:12.023280
5290,21643,4867,4,pricing,Decent ride but car smelled like smoke.,2025-07-11 12:23:41.780112
5291,21649,402,5,other,Clean car and smooth ride. Will use again!,2025-07-11 06:42:18.645668
5292,21653,1889,5,pricing,Perfect experience from start to finish.,2025-07-10 20:19:53.000269
5293,21655,1755,4,driver,Driver was okay but not very talkative.,2025-07-11 07:13:31.440484
5294,21657,1076,4,route,"Good overall, but took a longer route.",2025-07-10 14:37:47.721907
5295,21659,1572,4,route,"Good overall, but took a longer route.",2025-07-10 06:36:08.221602
5296,21661,4855,4,pricing,Decent ride but car smelled like smoke.,2025-07-10 22:19:15.137869
5297,21662,144,4,vehicle,"Good overall, but took a longer route.",2025-07-11 16:28:59.324011
5298,21665,1503,4,vehicle,Driver was okay but not very talkative.,2025-07-11 11:16:17.835958
5299,21666,4222,4,other,Decent ride but car smelled like smoke.,2025-07-10 09:53:39.550663
5300,21668,2407,4,route,"Good overall, but took a longer route.",2025-07-11 00:49:15.068718
5301,21671,3258,4,other,"Good overall, but took a longer route.",2025-07-11 04:10:34.356158
5302,21678,1668,5,route,Excellent service! Driver was very professional.,2025-07-11 02:21:27.136239
5303,21681,4932,4,driver,"Good overall, but took a longer route.",2025-07-11 12:55:42.349637
5304,21682,1320,4,pricing,Perfect experience from start to finish.,2025-07-11 14:23:36.257607
5305,21685,1092,4,pricing,"Good overall, but took a longer route.",2025-07-11 11:36:50.860680
5306,21686,1344,4,vehicle,Decent ride but car smelled like smoke.,2025-07-11 02:38:25.185095
5307,21688,2315,3,vehicle,Car was dirty and uncomfortable.,2025-07-10 14:31:59.502498
5308,21689,1504,4,driver,Decent ride but car smelled like smoke.,2025-07-11 12:19:13.823974
5309,21691,3638,5,route,Perfect experience from start to finish.,2025-07-11 07:13:16.638510
5310,21696,2587,4,route,Decent ride but car smelled like smoke.,2025-07-11 16:48:58.024452
5311,21700,1562,4,driver,Driver was okay but not very talkative.,2025-07-11 01:25:05.086023
5312,21705,4580,5,pricing,Excellent service! Driver was very professional.,2025-07-11 04:30:04.487845
5313,21719,1801,3,driver,Terrible experience. Driver was rude.,2025-07-11 14:20:39.164028
5314,21725,4957,3,pricing,Terrible experience. Driver was rude.,2025-07-11 21:38:28.536391
5315,21729,650,4,other,Driver was okay but not very talkative.,2025-07-12 15:46:35.403504
5316,21730,4673,5,driver,Perfect experience from start to finish.,2025-07-12 03:43:44.341120
5317,21732,2528,4,route,Decent ride but car smelled like smoke.,2025-07-11 21:00:18.460072
5318,21736,784,5,other,Excellent service! Driver was very professional.,2025-07-12 04:52:48.738049
5319,21737,3204,4,pricing,Decent ride but car smelled like smoke.,2025-07-12 13:06:18.235106
5320,21738,4276,5,driver,Excellent service! Driver was very professional.,2025-07-12 00:58:47.703084
5321,21742,4858,4,other,Driver was okay but not very talkative.,2025-07-12 02:57:03.132162
5322,21745,391,4,route,Driver was okay but not very talkative.,2025-07-12 03:00:18.614811
5323,21747,833,5,other,Clean car and smooth ride. Will use again!,2025-07-11 17:16:09.877730
5324,21748,3216,4,other,Excellent service! Driver was very professional.,2025-07-11 23:47:02.190090
5325,21749,4952,5,vehicle,Excellent service! Driver was very professional.,2025-07-11 23:48:23.907810
5326,21753,3669,4,pricing,Decent ride but car smelled like smoke.,2025-07-12 02:05:29.395315
5327,21756,3025,4,other,Decent ride but car smelled like smoke.,2025-07-11 22:03:50.255591
5328,21760,1401,4,vehicle,"Good overall, but took a longer route.",2025-07-11 16:07:31.072632
5329,21762,1791,4,vehicle,Clean car and smooth ride. Will use again!,2025-07-11 20:40:21.225035
